cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood,source,architecture,credit,reference_depth
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,11,10201,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,85fbdf94035f4d6ce56b614a8af1677eaa241df3e41677d1fee77de74813bf44,48fbed4be66a6d6bc97792bf93717c5a68ba7423c5cd8a6219561b9a61675a65,0,False,0.6897999644,0.6765999794,0.6751999855,0.7550708652,0.7438901067,0.741784811,-0.588922739,-0.5971101522,-0.598541081,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,12,10202,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,958336d98543d476ccfad6ff3534988fc6a37c799eae13fb2efe931e037075a0,6c9e0c2e4d529dcc19e92626123c0daaf687b0ca403a674c06eb6c79fa2f9b2e,0,False,0.6899999976,0.6739000082,0.6825000048,0.7535499334,0.74201262,0.7416808009,-0.5892002583,-0.598064065,-0.5990980268,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,13,10203,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,6694bb3044e3d3d05ab2b6e7db5d275812d4ebbe39b0651b8aa47ccf8ec7cda9,4082794a4bd2f05f33ba86736942c518e55430ae7d5d493e040f3b945ceb4a50,0,False,0.6811000109,0.6804999709,0.6703999639,0.7502398491,0.7431812882,0.7381177545,-0.5923749208,-0.5978378057,-0.59970963,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,14,10204,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,0b876ac74649f07bfe9d465a885e5d78d6ac216f0b1c9827a2cc892d08b9b1e9,daded38711445721209a7ef7a6b4aed01a5ba2349c6489968fc1496ac2095885,0,False,0.6891999841,0.6758999825,0.6710000038,0.7519105673,0.740496397,0.7316548824,-0.5917657018,-0.5985378027,-0.6066784263,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,15,10205,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,323d4e3ca8332d7d14f2a41d3460caac252b5fea21e8e4f2b664cf10457617e3,c12cf8307a4952da524abf9c94d34e652ff050c0f0f88b4e1d516d1b88302ecf,0,False,0.6776999831,0.6726999879,0.6850999594,0.7483329773,0.7315440178,0.7469508648,-0.5927414894,-0.6070767045,-0.5954281092,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,16,10206,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,5a003572f58c33562bdf62c1b7ddfaec61e44e5cca411544849a5f9548f307d9,753a40020036613000a38e997c1a4d2390e6df050be1adf7d9e88df6029b7060,0,False,0.6804999709,0.6782999635,0.6785999537,0.7413198352,0.7432764769,0.7379171848,-0.6002064943,-0.5978626609,-0.6028239131,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,17,10207,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,204537c385b46cbdfab094eae5768c9531b246f4fa4c4847de39b31d61097231,fa43a178e6a53c710ea18d08bdb84a055d86840848a915349c35b256c51ac525,0,False,0.6872000098,0.6823999882,0.6721000075,0.751999855,0.7426617742,0.7343087196,-0.5914124846,-0.5994694233,-0.6050980091,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,18,10208,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,36a5e84d83f4f26c49bed63851c517e1003f99bfcda5e6a237f8b88dfddae855,2684eaa568d76a13cf4be30e8326cbe5d5f61c938d468498d759040ac306157a,0,False,0.6832999587,0.6710999608,0.6754999757,0.7461060882,0.7313566208,0.7393857837,-0.5968755484,-0.6071320176,-0.6012772322,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,19,10209,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,3b9e0852ff58d121dfc87a3ce70cab26dd4076ecd9e031002982581715e9a000,85983ae9d593811ca28af66fb2aeb79ea4f032726b0b303bfdae5d4c22d19f2e,0,False,0.6735000014,0.6772999763,0.6724999547,0.7404756546,0.7378780842,0.7396849394,-0.601531744,-0.6030065417,-0.6009668112,new_control,serial_tree,soma_broadcast_bp,2
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,20,10200,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,0b1cc12b2659035826d87a9f4cd00f27be12b56a36d46f08dd723a722ebd69ad,5a89580dce905f455f943b50e4628c94bee3bf665def4f4e10887fe0bf2156c4,0,False,0.9188999534,0.9190999866,0.9131000042,0.9686740041,0.9677292705,0.9646340609,-0.4356508553,-0.4362000823,-0.4389104843,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,21,10201,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,72fb3d37350d6529962bc42efddfc5c32ee81f9207814bbc815fe715587bab92,933bd43f92672fd74ba18a04b482df80d5248e9c4d0c7a83a281ebce32f86899,0,False,0.9156000018,0.9086999893,0.9106000066,0.9662876725,0.9629632235,0.9642934203,-0.4282729328,-0.4328597188,-0.4332651198,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,22,10202,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,f246a3adf80fdbe39b0f2fcc5babc784855a1eb06a0896f2908686517711a9e4,148184d3fea20ef013345d8924ff34c7175d15bf429718ac01df77fd2f07c5e9,0,False,0.9116999507,0.9092999697,0.9056999683,0.9643273354,0.9640713334,0.9586306214,-0.4365170896,-0.439299494,-0.4400576949,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,23,10203,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,71dd2e896fe79aedeb9bbc3632b1ffe7c8cbd6024db157b51d0855ff57243177,37a6f8e9a667db155b5ed196d30c13b10688c0755ff1652956799fcc56f944ea,0,False,0.921299994,0.9126999974,0.9138999581,0.9664795399,0.9605534673,0.9622881413,-0.4304125011,-0.433008939,-0.4352702498,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,24,10204,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,2a3981579b33f2a76be97a3c5848877a093e63749b3c491f65103fd4547cc776,cfb390be284f24abb95347e52a7cde93aae81ba99adb3b38d756fdd579b8a207,0,False,0.9222999811,0.9188999534,0.9147999883,0.9645214677,0.9654225707,0.9617102146,-0.4263696671,-0.4314392507,-0.4355337918,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,25,10205,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,ff17b10b7397369f5a726da24dbec641e530d80d94fcfad699bad4453ac935c4,5ff67c9a840aca7f0b70d3e5c495860b85f11bea5e5ccbfa7802b56034ba728c,0,False,0.9146999717,0.9116999507,0.9111999869,0.9649171829,0.9597951174,0.9589763284,-0.4376040995,-0.4440264106,-0.4433589876,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,26,10206,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,81133f773a41459f093420a13a7d22e0df180c3b9ec37a1bb35ae8814eaddbf8,045c63a5a1a6ce141823162fb9ef6ea173c1f12c17ad047c0385f854d93b4057,0,False,0.9117999673,0.9092999697,0.9117999673,0.9616932869,0.9566704035,0.9609622955,-0.4452576637,-0.4495668709,-0.4466154575,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,27,10207,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,eacb931cf12e45f24d63aee601c36c52dd5ca99a3584dced4490bdda39cbae00,d0074b23c387d7c5a4b6b5a8b51b575cf4da82e3bff2e8c4abed387c6847620a,0,False,0.9217000008,0.9249999523,0.9199000001,0.9657332897,0.9687494636,0.965616405,-0.4298426509,-0.4287735224,-0.4302627444,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,28,10208,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,5c35dad2137f75360aeddb8f4489e84b2db8b816d8ca6c5195286a374bc9ac52,4b78f74324cdf6f5b2952fa201a74615e617432e1b0c1824b559bc8160afb003,0,False,0.9161999822,0.9101999998,0.9092999697,0.9656288624,0.9606425762,0.9630382657,-0.4322407246,-0.4359680414,-0.4352452159,new_control,serial_tree,soma_broadcast_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,29,10209,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,61cc7aa27660705eab5e5b8f0a245f6b9aa4b88a97121a6e715fbcd2b3dd065a,c5dfa6d33c51e224d6a9eab82d231ea66f89e17d7b3087fa357914503363856e,0,False,0.907499969,0.9048999548,0.9077999592,0.9591918588,0.9600422382,0.9585473537,-0.4520136118,-0.4537511468,-0.4533992112,new_control,serial_tree,soma_broadcast_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,0,10200,aligned,,,,0,point,,,,66200,66200,0,0,0,8bb2ba5c06e7db966eb3cb4280c191d672b3d6abbf3be17ac5c046cafb668d03,041d049b6e7a6084cec245db1e6ee145ce605bd2c783878e28b13952ac9bef7c,0,False,0.9993000031,0.9954999685,0.9961999655,0.9999657869,0.999360323,0.9998517036,-0.009273429401,-0.01821916178,-0.01601796225,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,1,10201,aligned,,,,0,point,,,,66200,66200,0,0,0,cc92000294501b6072717e084109b037c91b51fb6c9ba0b98a7965e6a585aebf,3fdd6f498c37d0b3d5377da05ce79a937609201f856d5039afba2f4174c20adc,0,False,0.9906999469,0.9848999977,0.9875999689,0.9989920855,0.997928977,0.998475492,-0.03652502969,-0.04932842404,-0.04279935732,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,2,10202,aligned,,,,0,point,,,,66200,66200,0,0,0,b131ccdcc9d91e344ecd4f6b7f1d0068a6531ef090f1eab493292410b4cdd206,051775a75ec2362f53f6d610adefad35b3b10a26fe72e1bd51063af76a5c969a,0,False,0.9910999537,0.9886999726,0.9853999615,0.9990355968,0.9984814525,0.9974796176,-0.03606412932,-0.04231884703,-0.05142112821,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,3,10203,aligned,,,,0,point,,,,66200,66200,0,0,0,07437e77c78d6f1719e63533789250e4dfba892c7b0115834fc315eec170d3be,b9b5fb3d61c81111c0664ebbcdac13ffff51b726595dfdd86701b261486db8cb,0,False,0.9932000041,0.9866999984,0.988599956,0.9992665052,0.9977665544,0.9974251986,-0.02805116773,-0.0468067117,-0.04589396715,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,4,10204,aligned,,,,0,point,,,,66200,66200,0,0,0,9fc61979022a821a9b9fbd29666df603c012a9cc75da86d366ba1e4e914803cd,4a0bc4bcce385f012550cd53c9afbe4140d47b9eec0146cbe80d58b8e41cc8e7,0,False,0.9984999895,0.9947999716,0.9937999845,0.9999550581,0.999602735,0.9989727139,-0.01341914292,-0.02207574621,-0.02754116058,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,5,10205,aligned,,,,0,point,,,,66200,66200,0,0,0,b86a425941510c66bbd3b9a685872f1b5d84902f36a64459fd2764c90b1a74f7,e8403c1d82794f176d1e056cac5d75d37d79039afc1a95aac56c7fbbebb7730c,0,False,0.9962999821,0.9916999936,0.9917999506,0.9996482134,0.9984859228,0.9982362986,-0.01946948096,-0.03438678384,-0.03505072743,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,6,10206,aligned,,,,0,point,,,,66200,66200,0,0,0,36eea9de152dd9e854484b0ef3dd6712f8ce3590d94fcd67528d712966e417b1,4b139692226443b39151949597ad1352cb5d5d98067695007f3d774d1b11e870,0,False,0.9921000004,0.9867999554,0.9882999659,0.9990834594,0.9967551827,0.9982535839,-0.03261209652,-0.05241588131,-0.04199691117,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,7,10207,aligned,,,,0,point,,,,66200,66200,0,0,0,2c53e38bbf985d4fad05681021ff2ae6e94ed467668428c702a762375c246e79,a080b4ac31ea82fb98828f5c2dd9a251a626b28adf5d9a7a5e2e9c474e86bfef,0,False,0.9897999763,0.9860999584,0.9835999608,0.99759233,0.9978097677,0.9970877767,-0.04538609087,-0.04853018001,-0.05553995073,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,8,10208,aligned,,,,0,point,,,,66200,66200,0,0,0,6d59b31ed07268f469af6115bd8bc3e732d607213eda9ca05a5f691cb08000c7,75fde50ed3a82abbc467139759f6448072e287b9c082c0006457d0646b1c806b,0,False,0.997699976,0.9942999482,0.993900001,0.999840498,0.9992302656,0.9995420575,-0.01708158851,-0.02757599391,-0.02545187995,new_control,point_mlp_total,full_bp,3
aligned_total_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_total_param_mlp_bp_20260813003558,9,10209,aligned,,,,0,point,,,,66200,66200,0,0,0,7a92c28af2fded76deedef200c8ec20adee9ec9b4b64800bb67fb8973ad8921d,c47eecbd59b7053535fa0bf95ef9a29c74f88d6045cf39a3b07bb5652eb74271,0,False,0.9979999661,0.9918999672,0.9926999807,0.99983567,0.9989643097,0.9989783764,-0.01687224768,-0.03014276922,-0.03010638431,new_control,point_mlp_total,full_bp,3
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,0,10200,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,b1134b643ac52639cc46c3cb04c6fd21399dfa838665e1e524717a4fdddfb434,0bb560a102d16208b7fe888333fc7f9032248bde3a990ecb7b3d0ba631cb9f92,0,False,0.613499999,0.611199975,0.6083999872,0.6628757715,0.6614176631,0.6525120139,-0.6507149935,-0.6511727571,-0.655777216,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,1,10201,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,bad83bc68bffd24e23ab094e422f4f7842e96bc503cb985a1cc9e9528124c8ef,52ef255475a03f814db5774c3cb9b928886cec0ddb35956f3d0a5b9851f28f8d,0,False,0.6229000092,0.6108999848,0.6144999862,0.6748537421,0.6578947306,0.658254385,-0.6440726519,-0.6536390185,-0.6539263725,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,2,10202,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,983440910423dc9843a99d1d16c41ab38523ffdeb1e49584da20573425de9aad,561e1668396f43bc027e5c42051181cab3f0d994085b2e4dcf471bdcb556c4c1,0,False,0.616599977,0.6129999757,0.6166999936,0.6668527722,0.6575914621,0.6588292718,-0.6479646564,-0.6540333629,-0.65422225,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,3,10203,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,93f536ace634b96fd7da425c6e172ffe8b142647b12bcc7a7f08ffb130168ffd,69ac6f2862ac3773525badbcabeeea1c4a95f1b344aa43e8972ed58d9e861480,0,False,0.62439996,0.6162999868,0.6121999621,0.6678785682,0.6625270247,0.6544929743,-0.6485618353,-0.6521013379,-0.6554282308,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,4,10204,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,fc511a2c07dc1b84eac982e4c30261fe442cb88d6d939513f28a9de0c72f5eb0,eee990ddc629d83509c950df14329ec26be387b20eeb5b5e84175067ca5b16d9,0,False,0.6265000105,0.611899972,0.601000011,0.672514081,0.6571109295,0.6470204592,-0.6470099092,-0.6540573835,-0.6590844989,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,5,10205,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,3b8a77a3f69d4e963f382410412ca2c855a3575ffeefb8cbda0152a3f90d2a5f,86debb170d3bca9f24c79364e6d3a63d351afca1a9e9f52bebac0cd3048dc575,0,False,0.6158999801,0.6054999828,0.6128000021,0.6649267673,0.6474068165,0.6582984924,-0.6496053338,-0.6587114334,-0.6535485983,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,6,10206,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,3cfacd230c34ea72ff5071d5ccb2cd3aa1b055979d40a50c979d2ef3f3e02bf4,070d94c0179c44b41dc60b4dfee2e359de80430366a547f101792c0bd26b7e66,0,False,0.6126999855,0.6107000113,0.6107000113,0.6591519117,0.6541350484,0.6570828557,-0.6523087621,-0.6554153562,-0.653927207,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,7,10207,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,627aa01989acae800bf059fb6d35bc280cd57f6d7a787343ee2c71c8fe2e08f8,2bb50c87614e3882ed1fc2513e53585ff458a9eb132c0db8f43fcf7722d55d05,0,False,0.6232999563,0.6180999875,0.6108999848,0.6645160913,0.6626116633,0.651668787,-0.649900794,-0.650391221,-0.6573624015,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,8,10208,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,9e76f14729b19d9869f1069f55fdd3ad6509549c891dad8c9050d53f192ad800,ed779392a791ced11298bcea7d5ddacad82bd20e5574fe766a01a9841cbad1d3,0,False,0.6184999943,0.6117999554,0.6137999892,0.6671414375,0.6511966586,0.6560391784,-0.6489803791,-0.6574822068,-0.6548192501,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,9,10209,rewired_tree,,,,1,8,,,,66178,66178,14336,21760,2944,72eaceec34e4ecdc2ed47ced025747ff76123d7d4f7a4b07b7daa59a6f791f88,b4ba1639bf102e8664d84def821f04040140a73dd70d3056eb0e280dec09e9f6,0,False,0.6204999685,0.6152999997,0.6056999564,0.6597034335,0.6558101773,0.6532647014,-0.6532480121,-0.6545729637,-0.6554098725,new_control,all_active_star,full_bp,1
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,10,10200,rewired_tree,,,,2,2x3,,,,66178,66178,14336,21760,2944,9483a7dec2136f292e87ddd1b7545223a38d0efd1f2fb934de8838edc522f997,9f69318f298fd33d2ce875825bce79c05781b96a895687e345046d94af946e9e,0,False,0.6136999726,0.6116999984,0.6089999676,0.662877202,0.6613995433,0.6525161862,-0.6507149339,-0.6511322856,-0.6557728052,new_control,all_active_star,full_bp,2
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,11,10201,rewired_tree,,,,2,2x3,,,,66178,66178,14336,21760,2944,e5ca1183aa02de6e90a1270207d362ae31eecb7e417be3986377647278fbb738,18dddaf9ae9d54857d52ad16763b59618b57b8ee15bf4c9dfcb75b2f8737d4c7,0,False,0.6240999699,0.6117999554,0.6159999967,0.6747251749,0.657838583,0.6581748128,-0.6441396475,-0.6536633372,-0.6539096236,new_control,all_active_star,full_bp,2
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,12,10202,rewired_tree,,,,2,2x3,,,,66178,66178,14336,21760,2944,17d8c2d228872a5c2f2e2339c4c028f47ac7808a3211985a878adafafca9135f,beb042379b57cee1b27dc1a1a1cb89e2f785327913ce8af6f26aaddc60e4fd18,0,False,0.6166999936,0.6132999659,0.6164999604,0.6668454409,0.6575482488,0.6589108706,-0.6479699016,-0.6540808678,-0.6541959047,new_control,all_active_star,full_bp,2
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,13,10203,rewired_tree,,,,2,2x3,,,,66178,66178,14336,21760,2944,213fcc01f9a61ac74b42dfff36a7e1f9ab82b2aa5089c9ad9ae22211c68d1990,d5c39ef40bacee31f5e2a9974befdde7c8a366dc8c7ec8ad820310b749b28678,0,False,0.625099957,0.6177999973,0.6129999757,0.6679036617,0.6625958681,0.6547458172,-0.6485522985,-0.6520675421,-0.6553666592,new_control,all_active_star,full_bp,2
rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,14,10204,rewired_tree,,,,2,2x3,,,,66178,66178,14336,21760,2944,8fd189dfc1a5c78ad85922654172ae6f9671ca47b6bad9211b18744455832aa7,06d759bc36da946ed5de7002b2a2f4c9d7967a297aa608f1f4f44a6b47f0a73f,0,False,0.6268999577,0.6132000089,0.6013999581,0.6724728942,0.6570011377,0.6470119357,-0.6470231414,-0.6541045904,-0.6590939164,new_control,all_active_star,full_bp,2
